car	0	4.520669460296631	1.7762250900268555	1.7803592681884766	125.15698360350187	43.83314539489644	-0.772623598575592	0	77.29772219178722	0.8296509981155396
car	0	4.625287055969238	1.5291944742202759	1.369736909866333	125.15713514277229	43.833174689656495	-1.2949501276016235	0	342.42101243124415	0.7983245849609375
car	0	4.257529258728027	1.6798479557037354	1.5319774150848389	125.15719527682693	43.83304653315157	-1.0050654411315918	0	342.3597046532541	0.7819830775260925
car	0	4.154117107391357	1.6177608966827393	1.5617344379425049	125.15715068440697	43.83294544757325	-0.7136367559432983	0	23.774638647896438	0.7541748285293579
car	0	4.11765193939209	1.676729440689087	1.5306299924850464	125.15709996121973	43.83323737623789	-1.1916699409484863	0	336.3470891268919	0.7484642863273621
car	0	3.6641526222229004	1.5704238414764404	1.3671698570251465	125.15717000499075	43.833080273446015	-1.1421473026275635	0	164.56538265088264	0.6926907300949097
car	0	4.082765579223633	1.6868209838867188	1.653368353843689	125.15728354505711	43.83288445865196	-0.6536127328872681	0	343.9940869593681	0.6920161843299866
car	0	4.292300224304199	1.6965893507003784	1.6753623485565186	125.1571536677561	43.832806907573584	-0.47861236333847046	0	81.0624405000282	0.6813653707504272
car	0	4.659280776977539	1.6729787588119507	1.4976485967636108	125.15696644893382	43.83318108144911	-0.8598822355270386	0	85.49263779948186	0.6517269015312195
car	0	4.476003170013428	1.6446717977523804	1.4402427673339844	125.15693781803564	43.83324128756805	-0.9541629552841187	0	80.09473929842079	0.6457632184028625
car	0	3.895803689956665	1.6159248352050781	1.5107389688491821	125.15724570246812	43.83295160871718	-0.8979406356811523	0	345.62535469922057	0.6121119856834412
car	0	4.130578517913818	1.7180708646774292	1.6660889387130737	125.1572556900782	43.83292122336105	-0.770819902420044	0	337.9432496944105	0.6069858074188232
car	0	4.317532539367676	1.772615671157837	1.7736787796020508	125.15724899103027	43.832601380085976	0.05575883388519287	0	77.9340226148656	0.566557765007019
car	0	3.8779993057250977	1.5974795818328857	1.4073398113250732	125.15711344615038	43.833208667767835	-1.2960880994796753	0	162.14260526925239	0.5468090176582336
car	0	3.6766223907470703	1.5393353700637817	1.6803251504898071	125.15748032487232	43.83238259204103	-0.32680684328079224	0	155.88086542310313	0.5365813374519348
car	0	4.424768447875977	1.7092186212539673	1.7124258279800415	125.15729232314223	43.83285681722944	-0.6024897694587708	0	343.65700346344966	0.5323044061660767
car	0	3.5221784114837646	1.5443726778030396	1.5206536054611206	125.15708022628658	43.83327588282235	-1.2874053716659546	0	97.43197239320423	0.49141019582748413
car	0	3.7815027236938477	1.5738245248794556	1.6667503118515015	125.15735007737939	43.83273131131443	-0.2803512215614319	0	336.87601897621767	0.48052242398262024
car	0	4.020443916320801	1.6489524841308594	1.4842743873596191	125.15721151938264	43.83301445255274	-0.9664850234985352	0	339.3128392267814	0.477967768907547
car	0	3.9158835411071777	1.6022933721542358	1.6560168266296387	125.1574287584049	43.83257351936981	-0.028867781162261963	0	335.49815125457263	0.4637751877307892
car	0	3.687164068222046	1.5935864448547363	1.5125203132629395	125.15710149906377	43.83281971575498	-0.46487289667129517	0	227.15374597821364	0.4357076585292816
car	0	3.813061237335205	1.5170072317123413	1.4236834049224854	125.15691316572149	43.833273386669376	-1.0386316776275635	0	77.87990019588241	0.4276713728904724
car	0	4.263047218322754	1.6756082773208618	1.637499451637268	125.15718017899883	43.83274088251548	-0.3954120874404907	0	79.3244852053401	0.4073876142501831
car	0	3.9927072525024414	1.5788042545318604	1.431915521621704	125.15715975270096	43.83276850196296	-0.586556077003479	0	84.75899352035245	0.4052739441394806
car	0	4.392609119415283	1.595923900604248	1.4052848815917969	125.15695040741161	43.833210588104144	-0.9181005358695984	0	81.30832731014866	0.3973139822483063
car	0	4.101919651031494	1.6983553171157837	1.6914345026016235	125.15738124706856	43.83266781664368	-0.161582350730896	0	338.543158869591	0.3621067404747009
car	0	3.6786229610443115	1.6573947668075562	1.7518227100372314	125.15744281295858	43.83253934999978	0.20820355415344238	0	152.81860475024126	0.3074856996536255
car	0	4.537949562072754	1.7055206298828125	1.8928859233856201	125.15733903769275	43.83276131074093	-0.29655903577804565	0	343.55987817345203	0.3058856129646301
car	0	3.860895872116089	1.7066835165023804	1.6829665899276733	125.1574701357075	43.83227803111183	-0.1440643072128296	0	150.01839111507613	0.27187392115592957
car	0	3.837096691131592	1.6322153806686401	1.5042064189910889	125.15704489726816	43.833304608862356	-1.2665458917617798	0	214.19035429204206	0.2531154155731201
car	0	3.9073402881622314	1.610403060913086	1.6176186800003052	125.15740642305313	43.832608302640196	-0.07917767763137817	0	164.7883336857702	0.23558534681797028
car	0	4.3297038078308105	1.7484833002090454	1.833770513534546	125.15720007222423	43.83270919452642	-0.06701415777206421	0	76.36346159635619	0.2343699336051941
car	0	3.5399298667907715	1.6299536228179932	1.584617257118225	125.15747485996175	43.83247388360166	-0.008354008197784424	0	328.8774030052692	0.20977546274662018
